Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
3/20/2017,58.97438049,59.20144957,58.7836433,58.95621802,14598100,0.00092506,0.000257054,0.006112392,0.006112392,0.617623448,0.010611844
3/21/2017,58.3204155,59.49209266,58.24775174,59.21052925,26640500,-0.011088968,-0.000196806,0.006606736,0.006606736,0.640980741,0.010467292
3/22/2017,59.06520462,59.16511556,58.23867682,58.23867682,20680000,0.012770642,0.000542521,0.007193725,0.007193725,0.638386805,0.011376182
3/23/2017,58.9198761,59.25593384,58.82904294,58.98345515,19269200,-0.002460476,0.000217504,0.007174214,0.007174214,0.626060297,0.011922981
3/24/2017,59.01977921,59.44666312,58.81995737,59.3649216,22617100,0.001695576,0.000302283,0.007181524,0.007181524,0.622167587,0.01160252
3/27/2017,59.12876892,59.23776454,58.44756189,58.70187807,18614700,0.001846664,0.000696388,0.007030099,0.007030099,0.640333524,0.011258892
3/28/2017,59.30134583,59.4648358,58.72004969,59.00161306,20080400,0.002918662,0.001036928,0.006960747,0.006960747,0.639684612,0.010984221
3/29/2017,59.46484375,59.49209093,58.99253625,59.14694847,13618400,0.002757069,0.000424561,0.006159957,0.006159957,0.628656152,0.010781621
3/30/2017,59.68283844,59.92807694,59.3649431,59.41943747,15122800,0.003665942,0.001323887,0.005118943,0.005118943,0.634495361,0.010617189
3/31/2017,59.81906891,60.11880171,59.44667235,59.62833175,21040300,0.002282574,0.001250564,0.005092814,0.005092814,0.642280768,0.010512068
4/3/2017,59.53751373,59.89174093,59.21053371,59.77366058,20400900,-0.00470678,0.000999651,0.005262315,0.005262315,0.654607989,0.010395434
4/4/2017,59.7009964,59.77365323,59.29226796,59.39217889,12997400,0.002745877,0.001035815,0.005272191,0.005272191,0.645525264,0.010543843
4/5/2017,59.54657745,60.26411639,59.43758876,60.21870674,21448600,-0.002586539,0.000448409,0.004964698,0.004964698,0.674719652,0.010428849
4/6/2017,59.7009964,60.00072227,59.47392735,59.58291606,18103500,0.002593246,0.00077809,0.004871783,0.004871783,0.673421731,0.010425148
4/7/2017,59.65557861,59.90989483,59.43759427,59.8099839,14108500,-0.000760754,0.000585567,0.004851664,0.004851664,0.67731418,0.010332165
4/10/2017,59.51933289,59.78273379,59.36492761,59.59199664,17952700,-0.002283872,0.0006408,0.004810151,0.004810151,0.618275984,0.010274272
4/11/2017,59.4739151,59.59198848,58.90169679,59.58290378,18791500,-0.000763076,0.000834441,0.004662228,0.004662228,0.601408338,0.010288817
4/12/2017,59.24685669,59.5011729,59.13786106,59.41942445,17108500,-0.003817781,0.000379617,0.004649535,0.004649535,0.596866977,0.01024032
4/13/2017,58.99253845,59.81907315,58.99253845,59.30135597,17896500,-0.004292519,0.00024994,0.004745731,0.004745731,0.611140474,0.010355768
4/17/2017,59.4739151,59.48299287,59.04702427,59.07427145,16689300,0.008159958,0.000480025,0.005018293,0.005018293,0.589729886,0.010480174
4/18/2017,59.39216614,59.68281418,59.18326654,59.3376718,15155600,-0.001374535,0.000365046,0.00503388,0.00503388,0.572212852,0.010695959
4/19/2017,59.07428741,59.71916271,58.93804459,59.62833647,26992800,-0.0053522,0.000651884,0.004479814,0.004479814,0.592324526,0.010580513
4/20/2017,59.4920845,59.71915353,59.16510455,59.45575263,22299500,0.007072402,0.000366972,0.003797791,0.003797791,0.598162546,0.010741881
4/21/2017,60.30953979,60.58201849,59.44667327,59.64649513,32522600,0.013740572,0.001177024,0.004767081,0.004767081,0.631249394,0.010803108
4/24/2017,61.33588791,61.45396824,60.94532888,61.29047826,29770000,0.017018006,0.001943146,0.005941403,0.005941403,0.664336625,0.011646846
4/25/2017,61.69012451,61.79912016,61.39947637,61.67196203,30242700,0.005775356,0.00213958,0.006002675,0.006002675,0.663039981,0.012806838
4/26/2017,61.60836792,62.04433656,61.41763078,61.83543694,26190800,-0.001325278,0.001927383,0.006048522,0.006048522,0.648766992,0.012357205
